,VJ.combi,count.seq,mouseID,analysis_type,filename,path
92,IGHV2-4_IGHJ1*03_60_1,2,m11,pos_YFP,IGHV2-4_IGHJ1-03_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV2-4_IGHJ1-03_60_1.aln.fasta
540,IGHV2-9_IGHJ2*01_45_1,2,m30,all_YFP,IGHV2-9_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ2-01_45_1.aln.fasta
80,IGHV1-62_IGHJ2*01_33_2,2,m12,neg_YFP,IGHV1-62_IGHJ2-01_33_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/neg_YFP_MIDs/m12_neg_YFP_IGHV1-62_IGHJ2-01_33_2.aln.fasta
236,IGHV2-9_IGHJ3*01_45_2,2,m39,all_YFP,IGHV2-9_IGHJ3-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/all_YFP_MIDs/m39_all_YFP_IGHV2-9_IGHJ3-01_45_2.aln.fasta
165,IGHV5-9_IGHJ3*01_39_1,2,m39,biopsy_YFP,IGHV5-9_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV5-9_IGHJ3-01_39_1.aln.fasta
435,IGHV1-62_IGHJ4*01_42_1,2,m11,all_YFP,IGHV1-62_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/all_YFP_MIDs/m11_all_YFP_IGHV1-62_IGHJ4-01_42_1.aln.fasta
498,IGHV2-9_IGHJ1*03_45_1,2,m53,neg_YFP,IGHV2-9_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/neg_YFP_MIDs/m53_neg_YFP_IGHV2-9_IGHJ1-03_45_1.aln.fasta
225,IGHV2-9_IGHJ1*03_36_1,2,m39,all_YFP,IGHV2-9_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/all_YFP_MIDs/m39_all_YFP_IGHV2-9_IGHJ1-03_36_1.aln.fasta
265,IGHV1-62_IGHJ3*01_39_3,2,m32,biopsy_YFP,IGHV1-62_IGHJ3-01_39_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/biopsy_YFP_MIDs/m32_biopsy_YFP_IGHV1-62_IGHJ3-01_39_3.aln.fasta
268,IGHV1-62_IGHJ3*01_42_1,2,m37,all_YFP,IGHV1-62_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV1-62_IGHJ3-01_42_1.aln.fasta
288,IGHV1-62_IGHJ4*01_57_1,2,m11,neg_YFP,IGHV1-62_IGHJ4-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/neg_YFP_MIDs/m11_neg_YFP_IGHV1-62_IGHJ4-01_57_1.aln.fasta
192,IGHV2-9_IGHJ4*01_36_1,2,m39,biopsy_YFP,IGHV2-9_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV2-9_IGHJ4-01_36_1.aln.fasta
341,IGHV5-9_IGHJ3*01_39_1,2,m39,neg_YFP,IGHV5-9_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/neg_YFP_MIDs/m39_neg_YFP_IGHV5-9_IGHJ3-01_39_1.aln.fasta
349,IGHV2-9_IGHJ2*01_36_1,2,m37,neg_YFP,IGHV2-9_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/neg_YFP_MIDs/m37_neg_YFP_IGHV2-9_IGHJ2-01_36_1.aln.fasta
461,IGHV1-62_IGHJ4*01_63_1,2,m53,all_YFP,IGHV1-62_IGHJ4-01_63_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/all_YFP_MIDs/m53_all_YFP_IGHV1-62_IGHJ4-01_63_1.aln.fasta
407,IGHV5-9_IGHJ3*01_30_1,2,m14,all_YFP,IGHV5-9_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m14/all_YFP_MIDs/m14_all_YFP_IGHV5-9_IGHJ3-01_30_1.aln.fasta
78,IGHV2-9_IGHJ2*01_39_1,2,m30,biopsy_YFP,IGHV2-9_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/biopsy_YFP_MIDs/m30_biopsy_YFP_IGHV2-9_IGHJ2-01_39_1.aln.fasta
100,IGHV1-62_IGHJ3*02_27_1,2,m12,pos_YFP,IGHV1-62_IGHJ3-02_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-62_IGHJ3-02_27_1.aln.fasta
457,IGHV2-9_IGHJ4*01_36_1,2,m53,all_YFP,IGHV2-9_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/all_YFP_MIDs/m53_all_YFP_IGHV2-9_IGHJ4-01_36_1.aln.fasta
98,IGHV2-9_IGHJ4*01_18_1,2,m12,pos_YFP,IGHV2-9_IGHJ4-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV2-9_IGHJ4-01_18_1.aln.fasta
44,IGHV1-62_IGHJ2*01_33_1,2,m12,pos_YFP,IGHV1-62_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-62_IGHJ2-01_33_1.aln.fasta
45,IGHV1-62_IGHJ2*01_33_2,2,m12,pos_YFP,IGHV1-62_IGHJ2-01_33_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-62_IGHJ2-01_33_2.aln.fasta
414,IGHV1-62_IGHJ2*01_39_1,2,m14,all_YFP,IGHV1-62_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m14/all_YFP_MIDs/m14_all_YFP_IGHV1-62_IGHJ2-01_39_1.aln.fasta
233,IGHV2-9_IGHJ4*01_48_1,2,m31,biopsy_YFP,IGHV2-9_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/biopsy_YFP_MIDs/m31_biopsy_YFP_IGHV2-9_IGHJ4-01_48_1.aln.fasta
193,IGHV2-9_IGHJ2*01_36_1,2,m30,all_YFP,IGHV2-9_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ2-01_36_1.aln.fasta
258,IGHV2-9_IGHJ4*01_36_2,2,m30,all_YFP,IGHV2-9_IGHJ4-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ4-01_36_2.aln.fasta
79,IGHV1-62_IGHJ4*01_57_1,2,m31,biopsy_YFP,IGHV1-62_IGHJ4-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/biopsy_YFP_MIDs/m31_biopsy_YFP_IGHV1-62_IGHJ4-01_57_1.aln.fasta
501,IGHV1-62_IGHJ1*03_42_1,2,m37,all_YFP,IGHV1-62_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV1-62_IGHJ1-03_42_1.aln.fasta
99,IGHV2-9_IGHJ4*01_36_2,2,m37,neg_YFP,IGHV2-9_IGHJ4-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/neg_YFP_MIDs/m37_neg_YFP_IGHV2-9_IGHJ4-01_36_2.aln.fasta
441,IGHV1-62_IGHJ3*01_42_1,2,m53,all_YFP,IGHV1-62_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/all_YFP_MIDs/m53_all_YFP_IGHV1-62_IGHJ3-01_42_1.aln.fasta
16,IGHV2-9_IGHJ1*03_45_2,2,m30,biopsy_YFP,IGHV2-9_IGHJ1-03_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/biopsy_YFP_MIDs/m30_biopsy_YFP_IGHV2-9_IGHJ1-03_45_2.aln.fasta
115,IGHV2-9_IGHJ2*01_45_1,2,m30,pos_YFP,IGHV2-9_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV2-9_IGHJ2-01_45_1.aln.fasta
301,IGHV1-62_IGHJ1*03_42_1,2,m30,all_YFP,IGHV1-62_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-62_IGHJ1-03_42_1.aln.fasta
182,IGHV1-62_IGHJ1*03_48_1,2,m14,neg_YFP,IGHV1-62_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m14/neg_YFP_MIDs/m14_neg_YFP_IGHV1-62_IGHJ1-03_48_1.aln.fasta
345,IGHV1-62_IGHJ1*03_60_1,2,m43,neg_YFP,IGHV1-62_IGHJ1-03_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-62_IGHJ1-03_60_1.aln.fasta
337,IGHV2-9_IGHJ4*01_42_1,2,m30,all_YFP,IGHV2-9_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ4-01_42_1.aln.fasta
371,IGHV1-62_IGHJ2*01_33_1,2,m53,neg_YFP,IGHV1-62_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/neg_YFP_MIDs/m53_neg_YFP_IGHV1-62_IGHJ2-01_33_1.aln.fasta
495,IGHV1-62_IGHJ2*01_42_1,2,m39,neg_YFP,IGHV1-62_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/neg_YFP_MIDs/m39_neg_YFP_IGHV1-62_IGHJ2-01_42_1.aln.fasta
197,IGHV1-62_IGHJ3*01_42_1,2,m37,neg_YFP,IGHV1-62_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/neg_YFP_MIDs/m37_neg_YFP_IGHV1-62_IGHJ3-01_42_1.aln.fasta
176,IGHV1-62_IGHJ3*01_51_2,2,m30,all_YFP,IGHV1-62_IGHJ3-01_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-62_IGHJ3-01_51_2.aln.fasta
344,IGHV5-9_IGHJ2*01_33_1,2,m37,neg_YFP,IGHV5-9_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/neg_YFP_MIDs/m37_neg_YFP_IGHV5-9_IGHJ2-01_33_1.aln.fasta
168,IGHV1-62_IGHJ2*01_38_1,2,m32,all_YFP,IGHV1-62_IGHJ2-01_38_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/all_YFP_MIDs/m32_all_YFP_IGHV1-62_IGHJ2-01_38_1.aln.fasta
395,IGHV5-9_IGHJ4*01_51_1,2,m32,biopsy_YFP,IGHV5-9_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/biopsy_YFP_MIDs/m32_biopsy_YFP_IGHV5-9_IGHJ4-01_51_1.aln.fasta
313,IGHV1-62_IGHJ3*01_42_1,2,m53,neg_YFP,IGHV1-62_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/neg_YFP_MIDs/m53_neg_YFP_IGHV1-62_IGHJ3-01_42_1.aln.fasta
