,VJ.combi,count.seq,mouseID,analysis_type,filename,path
77,IGHV1-78*01_IGHJ3*01_24_1,3,m11,biopsy_YFP,IGHV1-78-01_IGHJ3-01_24_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-78-01_IGHJ3-01_24_1.aln.fasta
76,IGHV9-3*01_IGHJ1*03_42_1,3,m11,biopsy_YFP,IGHV9-3-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ1-03_42_1.aln.fasta
84,IGHV8-12*01_IGHJ4*01_42_2,3,m11,biopsy_YFP,IGHV8-12-01_IGHJ4-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV8-12-01_IGHJ4-01_42_2.aln.fasta
75,IGHV8-12*01_IGHJ3*01_45_1,3,m11,biopsy_YFP,IGHV8-12-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV8-12-01_IGHJ3-01_45_1.aln.fasta
74,IGHV1-26*01_IGHJ4*01_45_3,3,m11,biopsy_YFP,IGHV1-26-01_IGHJ4-01_45_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ4-01_45_3.aln.fasta
60,IGHV1-50*01_IGHJ1*03_30_1,3,m11,biopsy_YFP,IGHV1-50-01_IGHJ1-03_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-50-01_IGHJ1-03_30_1.aln.fasta
68,IGHV6-6*01_IGHJ2*01_45_1,3,m11,biopsy_YFP,IGHV6-6-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-6-01_IGHJ2-01_45_1.aln.fasta
59,IGHV8-12*01_IGHJ2*01_45_1,3,m11,biopsy_YFP,IGHV8-12-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV8-12-01_IGHJ2-01_45_1.aln.fasta
21,IGHV10-3*01_IGHJ3*01_42_1,3,m11,biopsy_YFP,IGHV10-3-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV10-3-01_IGHJ3-01_42_1.aln.fasta
69,IGHV1-81*01_IGHJ1*03_48_1,3,m11,biopsy_YFP,IGHV1-81-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-81-01_IGHJ1-03_48_1.aln.fasta
58,IGHV1-18*01_IGHJ4*01_66_1,3,m11,biopsy_YFP,IGHV1-18-01_IGHJ4-01_66_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-18-01_IGHJ4-01_66_1.aln.fasta
56,IGHV1-52*01_IGHJ1*03_48_1,3,m11,biopsy_YFP,IGHV1-52-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-52-01_IGHJ1-03_48_1.aln.fasta
28,IGHV1-18*01_IGHJ3*01_54_1,3,m11,biopsy_YFP,IGHV1-18-01_IGHJ3-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-18-01_IGHJ3-01_54_1.aln.fasta
61,IGHV1-42*01_IGHJ2*01_39_1,3,m11,biopsy_YFP,IGHV1-42-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-42-01_IGHJ2-01_39_1.aln.fasta
62,IGHV1-72*01_IGHJ3*01_36_1,3,m11,biopsy_YFP,IGHV1-72-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-72-01_IGHJ3-01_36_1.aln.fasta
70,IGHV1-64*01_IGHJ2*01_36_1,3,m11,biopsy_YFP,IGHV1-64-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-64-01_IGHJ2-01_36_1.aln.fasta
73,IGHV5-17*01_IGHJ3*01_36_1,3,m11,biopsy_YFP,IGHV5-17-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV5-17-01_IGHJ3-01_36_1.aln.fasta
39,IGHV8-5*01_IGHJ2*01_39_3,3,m11,biopsy_YFP,IGHV8-5-01_IGHJ2-01_39_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV8-5-01_IGHJ2-01_39_3.aln.fasta
37,IGHV9-3*01_IGHJ2*01_42_3,3,m11,biopsy_YFP,IGHV9-3-01_IGHJ2-01_42_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ2-01_42_3.aln.fasta
24,IGHV9-3*01_IGHJ4*01_39_2,3,m11,biopsy_YFP,IGHV9-3-01_IGHJ4-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ4-01_39_2.aln.fasta
38,IGHV8-5*01_IGHJ2*01_39_2,3,m11,biopsy_YFP,IGHV8-5-01_IGHJ2-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV8-5-01_IGHJ2-01_39_2.aln.fasta
22,IGHV1-80*01_IGHJ4*01_39_1,3,m11,biopsy_YFP,IGHV1-80-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-80-01_IGHJ4-01_39_1.aln.fasta
51,IGHV1-62_IGHJ4*01_54_1,3,m11,biopsy_YFP,IGHV1-62_IGHJ4-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-62_IGHJ4-01_54_1.aln.fasta
27,IGHV1-5*01_IGHJ1*03_63_1,3,m11,biopsy_YFP,IGHV1-5-01_IGHJ1-03_63_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-5-01_IGHJ1-03_63_1.aln.fasta
52,IGHV6-3*01_IGHJ2*01_33_1,3,m11,biopsy_YFP,IGHV6-3-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-3-01_IGHJ2-01_33_1.aln.fasta
40,IGHV1-36*01_IGHJ4*01_51_1,3,m11,biopsy_YFP,IGHV1-36-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-36-01_IGHJ4-01_51_1.aln.fasta
45,IGHV1-19*01_IGHJ2*01_42_1,4,m11,biopsy_YFP,IGHV1-19-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-19-01_IGHJ2-01_42_1.aln.fasta
49,IGHV5-9_IGHJ2*01_27_1,4,m11,biopsy_YFP,IGHV5-9_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV5-9_IGHJ2-01_27_1.aln.fasta
44,IGHV1-26*01_IGHJ1*03_39_1,4,m11,biopsy_YFP,IGHV1-26-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ1-03_39_1.aln.fasta
43,IGHV2-4*01_IGHJ1*01_48_1,4,m11,biopsy_YFP,IGHV2-4-01_IGHJ1-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV2-4-01_IGHJ1-01_48_1.aln.fasta
91,IGHV13-2*01_IGHJ3*01_37_1,4,m11,biopsy_YFP,IGHV13-2-01_IGHJ3-01_37_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV13-2-01_IGHJ3-01_37_1.aln.fasta
87,IGHV6-6*01_IGHJ2*01_24_1,4,m11,biopsy_YFP,IGHV6-6-01_IGHJ2-01_24_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-6-01_IGHJ2-01_24_1.aln.fasta
65,IGHV4-1*01_IGHJ1*03_57_1,4,m11,biopsy_YFP,IGHV4-1-01_IGHJ1-03_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV4-1-01_IGHJ1-03_57_1.aln.fasta
71,IGHV5-17*01_IGHJ4*01_45_1,4,m11,biopsy_YFP,IGHV5-17-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV5-17-01_IGHJ4-01_45_1.aln.fasta
66,IGHV1-53*01_IGHJ1*03_48_1,4,m11,biopsy_YFP,IGHV1-53-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-53-01_IGHJ1-03_48_1.aln.fasta
53,IGHV1-26*01_IGHJ3*01_27_1,4,m11,biopsy_YFP,IGHV1-26-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ3-01_27_1.aln.fasta
55,IGHV1-26*01_IGHJ1*03_42_1,4,m11,biopsy_YFP,IGHV1-26-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ1-03_42_1.aln.fasta
31,IGHV6-3*01_IGHJ3*01_39_2,4,m11,biopsy_YFP,IGHV6-3-01_IGHJ3-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-3-01_IGHJ3-01_39_2.aln.fasta
32,IGHV6-3*01_IGHJ3*01_39_3,4,m11,biopsy_YFP,IGHV6-3-01_IGHJ3-01_39_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-3-01_IGHJ3-01_39_3.aln.fasta
20,IGHV5-17*01_IGHJ2*01_36_1,4,m11,biopsy_YFP,IGHV5-17-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV5-17-01_IGHJ2-01_36_1.aln.fasta
26,IGHV6-3*01_IGHJ2*01_27_3,4,m11,biopsy_YFP,IGHV6-3-01_IGHJ2-01_27_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-3-01_IGHJ2-01_27_3.aln.fasta
33,IGHV3-1*01_IGHJ1*03_45_1,4,m11,biopsy_YFP,IGHV3-1-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV3-1-01_IGHJ1-03_45_1.aln.fasta
41,IGHV9-3*01_IGHJ3*01_42_1,5,m11,biopsy_YFP,IGHV9-3-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ3-01_42_1.aln.fasta
47,IGHV1-78*01_IGHJ1*03_42_1,5,m11,biopsy_YFP,IGHV1-78-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-78-01_IGHJ1-03_42_1.aln.fasta
8,IGHV1-80*01_IGHJ2*01_30_2,5,m11,biopsy_YFP,IGHV1-80-01_IGHJ2-01_30_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-80-01_IGHJ2-01_30_2.aln.fasta
25,IGHV6-3*01_IGHJ2*01_27_2,5,m11,biopsy_YFP,IGHV6-3-01_IGHJ2-01_27_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-3-01_IGHJ2-01_27_2.aln.fasta
16,IGHV1-26*01_IGHJ1*03_36_1,5,m11,biopsy_YFP,IGHV1-26-01_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ1-03_36_1.aln.fasta
54,IGHV5-17*01_IGHJ4*01_21_1,5,m11,biopsy_YFP,IGHV5-17-01_IGHJ4-01_21_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV5-17-01_IGHJ4-01_21_1.aln.fasta
67,IGHV10-1*01_IGHJ4*01_42_1,5,m11,biopsy_YFP,IGHV10-1-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV10-1-01_IGHJ4-01_42_1.aln.fasta
72,IGHV9-3*01_IGHJ1*03_36_1,5,m11,biopsy_YFP,IGHV9-3-01_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ1-03_36_1.aln.fasta
81,IGHV1-50*01_IGHJ2*01_30_1,5,m11,biopsy_YFP,IGHV1-50-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-50-01_IGHJ2-01_30_1.aln.fasta
92,IGHV10-1*01_IGHJ4*01_54_1,5,m11,biopsy_YFP,IGHV10-1-01_IGHJ4-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV10-1-01_IGHJ4-01_54_1.aln.fasta
2,IGHV3-6*01_IGHJ2*01_42_2,6,m11,biopsy_YFP,IGHV3-6-01_IGHJ2-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV3-6-01_IGHJ2-01_42_2.aln.fasta
14,IGHV9-2*01_IGHJ2*01_39_1,6,m11,biopsy_YFP,IGHV9-2-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-2-01_IGHJ2-01_39_1.aln.fasta
46,IGHV1-26*01_IGHJ1*03_33_1,6,m11,biopsy_YFP,IGHV1-26-01_IGHJ1-03_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ1-03_33_1.aln.fasta
48,IGHV1-26*01_IGHJ3*01_45_1,6,m11,biopsy_YFP,IGHV1-26-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ3-01_45_1.aln.fasta
57,IGHV1-26*01_IGHJ2*01_45_1,6,m11,biopsy_YFP,IGHV1-26-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ2-01_45_1.aln.fasta
35,IGHV9-3*01_IGHJ2*01_42_1,7,m11,biopsy_YFP,IGHV9-3-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ2-01_42_1.aln.fasta
36,IGHV9-3*01_IGHJ2*01_42_2,7,m11,biopsy_YFP,IGHV9-3-01_IGHJ2-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ2-01_42_2.aln.fasta
29,IGHV1-15*01_IGHJ1*03_48_1,8,m11,biopsy_YFP,IGHV1-15-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-15-01_IGHJ1-03_48_1.aln.fasta
42,IGHV1-11*01_IGHJ2*01_30_1,8,m11,biopsy_YFP,IGHV1-11-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-11-01_IGHJ2-01_30_1.aln.fasta
34,IGHV3-1*01_IGHJ1*03_45_2,8,m11,biopsy_YFP,IGHV3-1-01_IGHJ1-03_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV3-1-01_IGHJ1-03_45_2.aln.fasta
50,IGHV9-3*01_IGHJ2*01_45_1,10,m11,biopsy_YFP,IGHV9-3-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ2-01_45_1.aln.fasta
19,IGHV5-16*01_IGHJ4*01_33_1,10,m11,biopsy_YFP,IGHV5-16-01_IGHJ4-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV5-16-01_IGHJ4-01_33_1.aln.fasta
13,IGHV1-26*01_IGHJ3*01_30_2,11,m11,biopsy_YFP,IGHV1-26-01_IGHJ3-01_30_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ3-01_30_2.aln.fasta
12,IGHV1-26*01_IGHJ3*01_30_1,11,m11,biopsy_YFP,IGHV1-26-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV1-26-01_IGHJ3-01_30_1.aln.fasta
30,IGHV6-3*01_IGHJ3*01_39_1,13,m11,biopsy_YFP,IGHV6-3-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV6-3-01_IGHJ3-01_39_1.aln.fasta
23,IGHV9-3*01_IGHJ4*01_39_1,13,m11,biopsy_YFP,IGHV9-3-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/biopsy_YFP_MIDs/m11_biopsy_YFP_IGHV9-3-01_IGHJ4-01_39_1.aln.fasta
